cell_id,prompt,answer
ACH-000910,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is FORETINIB. The drug SMILES structure is COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F. Drug target is MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR. Drug target pathway is RTK signaling.
Drug 2: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
Drug 3: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
The mutations of the cell line are AR, ATM, BRD4, CDH1, CIC, EPHB1, FGFR4, FLT1, LTK, MKNK1, NKX2-1, PAX5, PIK3C2G, PIK3CA, PMS2, PTEN, SLC34A2, TET2, WHSC1L1.
Best drug option: ?",WYE-125132
ACH-000911,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
Drug 2: The drug is AVAGACESTAT. The drug SMILES structure is C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)[C@H](CCC(F)(F)F)C(=O)N)Cl. Drug target is Amyloid beta20, Amyloid beta40. Drug target pathway is Other.
Drug 3: The drug is YM-201636. The drug SMILES structure is C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)NC(=O)C6=CN=C(C=C6)N. Drug target is PIKFYVE. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are ARAF, ARID1A, ASXL1, CDK4, CDKN2C, DAXX, DDR1, EP300, EPHA3, ERBB3, ERRFI1, EZH2, GRM3, HGF, HSD3B1, IRS2, MLL2, LTK, MAP3K1, NF2, NKX2-1, NOTCH1, NTRK2, PBRM1, POLE, QKI, RPTOR, SMAD2, SPEN, TET2, TP53, TSC2, WHSC1L1.
Best drug option: ?",YM-201636
ACH-000913,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is PF-4708671. The drug SMILES structure is CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F. Drug target is S6K1. Drug target pathway is PI3K/MTOR signaling.
Drug 2: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
Drug 3: The drug is CAY10566. The drug SMILES structure is CC1=NN=C(O1)C2=NN=C(C=C2)N3CCC(CC3)OC4=C(C=CC(=C4)F)Cl. Drug target is Stearoyl-CoA desaturase. Drug target pathway is Other.
The mutations of the cell line are FAM123B, ATM, CREBBP, DAXX, EP300, EPHA3, EZH2, FANCC, FBXW7, FGF3, FGFR2, GABRA6, KDM6A, MLL2, MAP3K1, NF1, NUTM1, PBRM1, PDGFRB, PIK3C2G, PIK3CA, POLE, PRKCI, PTEN, RARA, RB1, RBM10, RPTOR, SDHA, SF3B1, TP53, WHSC1, XPO1.
Best drug option: ?",KIN001-135
ACH-000914,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
Drug 2: The drug is IMATINIB. The drug SMILES structure is CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5. Drug target is ABL, KIT, PDGFR. Drug target pathway is Other, kinases.
Drug 3: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are ABL1, APC, ASXL1, ATRX, BCOR, BCORL1, BRCA1, BRCA2, CIC, DDR2, EED, EP300, ERBB4, ERRFI1, ETV6, FANCA, GNAS, HDAC1, HNF1A, KDM5A, KDM6A, MLL2, MAF, MAP3K1, MCL1, MSH2, MSH6, MTOR, MYCN, NFE2L2, NFKBIA, NOTCH1, NOTCH3, NT5C2, NTRK2, PALB2, PARK2, PARP2, PDCD1, PDGFRA, RAD51, RAD51C, RB1, SLC34A2, SMARCA4, SPEN, STAT3, TET2, TP53.
Best drug option: ?",KIN001-135
ACH-000915,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
Drug 2: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
Drug 3: The drug is BORTEZOMIB. The drug SMILES structure is B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O. Drug target is Proteasome. Drug target pathway is Protein stability and degradation.
The mutations of the cell line are ATM, CARD11, CDK8, CDKN2A, DAXX, FLT3, FOXL2, GATA3, GNA11, IRF4, KEL, MLL2, NOTCH3, NRAS, PTPRO, SLC34A2, SMARCB1, SPEN, TP53, WHSC1L1.
Best drug option: ?",KIN001-135
ACH-000916,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is AZD8931. The drug SMILES structure is CNC(=O)CN1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC. Drug target is EGFR, ERBB2, ERBB3. Drug target pathway is RTK signaling.
Drug 2: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
Drug 3: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are ASXL1, BCR, BRIP1, CIC, DIS3, ERBB3, EZH2, FBXW7, GABRA6, GNAS, JAK2, JAK3, KDR, KEAP1, KIT, KLHL6, MLL2, KRAS, LTK, MCL1, MKNK1, MLH1, MRE11A, MUTYH, NRAS, PIK3R1, PRKCI, PTPN11, RNF43, SMARCA4, STK11, TET2, TP53.
Best drug option: ?",WYE-125132
ACH-000917,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is AVAGACESTAT. The drug SMILES structure is C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)[C@H](CCC(F)(F)F)C(=O)N)Cl. Drug target is Amyloid beta20, Amyloid beta40. Drug target pathway is Other.
Drug 2: The drug is LIMK1 INHIBITOR BMS4. The drug SMILES structure is CCNC(=O)NC1=NC=C(S1)C2=CC(=NC(=N2)C3=NC=CN=C3)C4=C(C=C(C=C4C)OC)C. Drug target is LIMK1. Drug target pathway is Cytoskeleton.
Drug 3: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are BRCA2, CHEK1, CSF1R, CUL4A, DDR1, DDR2, DOT1L, ERCC4, FGF12, IKBKE, MERTK, NTRK3, PDGFRA, POLE, PTCH1, PTEN, SF3B1, STK11, TGFBR2, TP53, TSC2.
Best drug option: ?",AVAGACESTAT
ACH-000918,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is YK-4-279. The drug SMILES structure is COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O. Drug target is RNA helicase A. Drug target pathway is Other.
Drug 2: The drug is IMATINIB. The drug SMILES structure is CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5. Drug target is ABL, KIT, PDGFR. Drug target pathway is Other, kinases.
Drug 3: The drug is AVAGACESTAT. The drug SMILES structure is C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)[C@H](CCC(F)(F)F)C(=O)N)Cl. Drug target is Amyloid beta20, Amyloid beta40. Drug target pathway is Other.
The mutations of the cell line are ALK, APC, BCL6, BCORL1, BRIP1, CARD11, CCND1, CDK8, CIC, CREBBP, EPHB1, ERBB2, EZR, GNAS, H3F3A, HDAC1, IGF1R, IRS2, KDR, MLL, MAP2K1, MSH2, MTOR, NOTCH2, PAX5, PIK3CA, PMS2, PRKAR1A, PTEN, RAD54L, RBM10, SMAD4, SOX9, SPEN, SRC, TP53, WHSC1L1, WT1.
Best drug option: ?",YK-4-279
ACH-000919,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is BRYOSTATIN-1. The drug SMILES structure is CCCC=CC=CC(=O)OC1C(=CC(=O)OC)CC2CC(OC(=O)CC(CC3CC(C(C(O3)(CC4CC(=CC(=O)OC)CC(O4)C=CC(C1(O2)O)(C)C)O)(C)C)OC(=O)C)O)C(C)O. Drug target is Unknown. Drug target pathway is Unknown.
Drug 2: The drug is JNJ-38877605. The drug SMILES structure is CN1C=C(C=N1)C2=NN3C(=NN=C3C(C4=CC5=C(C=C4)N=CC=C5)(F)F)C=C2. Drug target is Unknown. Drug target pathway is Unknown.
Drug 3: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are ABL1, AKT3, ARID1A, AXIN1, BARD1, BCOR, CARD11, CDH1, CEBPA, EP300, FBXW7, FGFR1, FUBP1, GATA6, GNAS, IDH2, KDM5C, MLL2, MAP3K13, MSH3, NBN, NUTM1, PARP2, PDCD1, PIK3C2B, PIK3CA, POLD1, QKI, RAD21, RAF1, ROS1, SETD2, SLC34A2, SMAD4, SOX2, SPEN, TERT, TNFAIP3, TSC1.
Best drug option: ?",JNJ-38877605
ACH-000920,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is YK-4-279. The drug SMILES structure is COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O. Drug target is RNA helicase A. Drug target pathway is Other.
Drug 2: The drug is ARA-G. The drug SMILES structure is C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N. Drug target is Anti-metabolite. Drug target pathway is Other.
Drug 3: The drug is REFAMETINIB. The drug SMILES structure is COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)C[C@@H](CO)O)NC3=C(C=C(C=C3)I)F)F)F. Drug target is MEK1, MEK2. Drug target pathway is ERK MAPK signaling.
The mutations of the cell line are ALK, FAM123B, ARID1A, ATR, BARD1, BRIP1, EMSY, CBFB, CD22, CREBBP, CTCF, CTNNB1, DNMT3A, EP300, EPHA3, ERBB4, ESR1, ETV4, EWSR1, FANCA, FBXW7, FGF12, FGF14, FGFR3, FLT1, GATA3, GNA11, H3F3A, HDAC1, HNF1A, IKBKE, KDM5A, KEAP1, KEL, MLL, MLL2, MAP2K2, MPL, MST1R, MTOR, MYB, NBN, NOTCH3, NTRK1, PALB2, PDK1, PMS2, POLD1, PTEN, RBM10, RNF43, RPTOR, SDHA, SLC34A2, SMARCA4, SPEN, STAG2, TP53, WHSC1, ZNF703.
Best drug option: ?",REFAMETINIB
ACH-000922,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is ARA-G. The drug SMILES structure is C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N. Drug target is Anti-metabolite. Drug target pathway is Other.
Drug 2: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
Drug 3: The drug is IMATINIB. The drug SMILES structure is CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5. Drug target is ABL, KIT, PDGFR. Drug target pathway is Other, kinases.
The mutations of the cell line are ACVR1B, BARD1, CALR, CSF1R, DOT1L, EGFR, ERBB3, EZH2, FGFR2, FGFR4, FLT1, GNAS, HRAS, IGF1R, INPP4B, KDM5C, KEL, KRAS, MSH6, NOTCH1, PAX5, PRDM1, ROS1, SETD2, SOX9, SRC, STAT3, TGFBR2, TMPRSS2, VEGFA, WHSC1.
Best drug option: ?",IMATINIB
ACH-000924,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is LESTAURTINIB. The drug SMILES structure is C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O. Drug target is FLT3, JAK2, NTRK1, NTRK2, NTRK3. Drug target pathway is Other, kinases.
Drug 2: The drug is AZD5363. The drug SMILES structure is O=C(C1(N)CCN(C2=C3C(NC=C3)=NC=N2)CC1)N[C@H](C4=CC=C(Cl)C=C4)CCO. Drug target is AKT1, AKT2, AKT3, ROCK2. Drug target pathway is Other, kinases.
Drug 3: The drug is YM-201636. The drug SMILES structure is C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)NC(=O)C6=CN=C(C=C6)N. Drug target is PIKFYVE. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are ARID1A, ATM, BRCA1, EMSY, CD22, CD70, CYP17A1, EGFR, EPHA3, ERBB4, ESR1, EZH2, FBXW7, FGFR3, FLT3, GNA13, GRM3, HGF, KDR, KEAP1, KEL, MAP3K13, NT5C2, NTRK3, NUTM1, PDGFRA, PIK3C2G, POLE, RB1, RNF43, TEK, TET2, TP53.
Best drug option: ?",YM-201636
ACH-000926,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is LINIFANIB. The drug SMILES structure is CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N. Drug target is VEGFR1, VEGFR2, VEGFR3, CSF1R, FLT3, KIT. Drug target pathway is RTK signaling.
Drug 2: The drug is AVAGACESTAT. The drug SMILES structure is C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)[C@H](CCC(F)(F)F)C(=O)N)Cl. Drug target is Amyloid beta20, Amyloid beta40. Drug target pathway is Other.
Drug 3: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
The mutations of the cell line are APC, ASXL1, ATRX, AURKA, BCL6, BCOR, BRAF, CARD11, CASP8, CTNNB1, DNMT3A, EPHA3, FANCG, FGF4, IRS2, JAK1, KLHL6, MAP3K1, MAP3K13, MKNK1, NF1, NTRK3, PARK2, ROS1, SLC34A2, TP53.
Best drug option: ?",LINIFANIB
ACH-000927,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is GDC-0068. The drug SMILES structure is CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O. Drug target is AKT1, AKT, AKT3. Drug target pathway is PI3K/MTOR signaling.
Drug 2: The drug is LIMK1 INHIBITOR BMS4. The drug SMILES structure is CCNC(=O)NC1=NC=C(S1)C2=CC(=NC(=N2)C3=NC=CN=C3)C4=C(C=C(C=C4C)OC)C. Drug target is LIMK1. Drug target pathway is Cytoskeleton.
Drug 3: The drug is TIVOZANIB. The drug SMILES structure is CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl. Drug target is VEGFR1, VEGFR2, VEGFR3, PDGFR, KIT. Drug target pathway is RTK signaling.
The mutations of the cell line are ATM, BCOR, BRCA2, BRD4, EMSY, CEBPA, CIC, FANCA, GABRA6, HNF1A, MLL, MLL2, MAPK1, PARP1, PIK3CA, PPP2R1A, RAD21, ROS1, STAT3, TERT, TGFBR2, TP53, ZNF703.
Best drug option: ?",LIMK1 INHIBITOR BMS4
ACH-000929,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is KOBE2602. The drug SMILES structure is C1=CC(=CC=C1NC(=S)NNC2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])F. Drug target is RAS effector. Drug target pathway is RTK signaling.
Drug 2: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
Drug 3: The drug is YM-201636. The drug SMILES structure is C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)NC(=O)C6=CN=C(C=C6)N. Drug target is PIKFYVE. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are ABL1, ARID1A, ASXL1, ATM, AXIN1, CARD11, DAXX, DNMT3A, EPHA3, ERBB2, ERBB3, FANCC, FBXW7, FGF12, FGFR4, FOXL2, GABRA6, GRM3, KEAP1, MERTK, MRE11A, MTOR, MUTYH, MYCL1, NOTCH1, NTRK3, PAX5, PDGFRA, POLD1, RB1, SDHC, SETD2, TEK, TNFAIP3, TP53.
Best drug option: ?",KIN001-135
ACH-000930,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
Drug 2: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
Drug 3: The drug is BRYOSTATIN-1. The drug SMILES structure is CCCC=CC=CC(=O)OC1C(=CC(=O)OC)CC2CC(OC(=O)CC(CC3CC(C(C(O3)(CC4CC(=CC(=O)OC)CC(O4)C=CC(C1(O2)O)(C)C)O)(C)C)OC(=O)C)O)C(C)O. Drug target is Unknown. Drug target pathway is Unknown.
The mutations of the cell line are ALOX12B, ARFRP1, ARID1A, ATM, BARD1, BRCA2, CARD11, CD274, CDC73, DIS3, EPHB1, EZH2, FANCA, FGF10, FH, FLCN, GABRA6, HGF, HNF1A, IKBKE, JAK3, MLL2, MAF, MAP2K4, MDM2, MDM4, MST1R, MTOR, NF1, PIK3C2B, PTCH1, PTEN, PTPRO, RAD52, ROS1, SMARCA4, SNCAIP, SPEN, STAG2, TBX3, TIPARP, TP53, WHSC1L1.
Best drug option: ?",WYE-125132
ACH-000932,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is JNJ-38877605. The drug SMILES structure is CN1C=C(C=N1)C2=NN3C(=NN=C3C(C4=CC5=C(C=C4)N=CC=C5)(F)F)C=C2. Drug target is Unknown. Drug target pathway is Unknown.
Drug 2: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
Drug 3: The drug is IMATINIB. The drug SMILES structure is CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5. Drug target is ABL, KIT, PDGFR. Drug target pathway is Other, kinases.
The mutations of the cell line are AKT2, FAM123B, ARID1A, ATM, AXL, BCOR, BRAF, BRCA2, BTG2, CIC, CSF3R, EPHB1, ERBB4, ESR1, FANCL, FGF10, FUBP1, GNAS, GRM3, GSK3B, IDH2, JAK1, KIT, MLL, MLL2, KRAS, MED12, MEF2B, MLH1, MSH3, MTOR, MYB, NFE2L2, NUTM1, PARP1, PBRM1, PIK3CB, POLD1, PRKCI, RAD51C, RAD52, RICTOR, RPTOR, SMAD4, SMO, STAT3, TBX3, TGFBR2.
Best drug option: ?",WYE-125132
ACH-000934,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is BRYOSTATIN-1. The drug SMILES structure is CCCC=CC=CC(=O)OC1C(=CC(=O)OC)CC2CC(OC(=O)CC(CC3CC(C(C(O3)(CC4CC(=CC(=O)OC)CC(O4)C=CC(C1(O2)O)(C)C)O)(C)C)OC(=O)C)O)C(C)O. Drug target is Unknown. Drug target pathway is Unknown.
Drug 2: The drug is CAY10566. The drug SMILES structure is CC1=NN=C(O1)C2=NN=C(C=C2)N3CCC(CC3)OC4=C(C=CC(=C4)F)Cl. Drug target is Stearoyl-CoA desaturase. Drug target pathway is Other.
Drug 3: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are AKT1, ARID1A, ATRX, BAP1, BRAF, BRCA2, BRIP1, CDKN1B, CDKN2A, CYP17A1, DOT1L, EGFR, ETV5, ETV6, FGF10, FGF19, GABRA6, GNA13, KDM5C, MAP2K2, MAP3K13, MTOR, NF1, NOTCH1, NUTM1, PIK3C2G, PIK3CA, PPARG, PTCH1, RAD21, SDHA, SF3B1, SGK1, SMAD2, SPEN, SUFU, TP53.
Best drug option: ?",WYE-125132
ACH-000935,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is GSK2606414. The drug SMILES structure is CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F. Drug target is PERK. Drug target pathway is Metabolism.
Drug 2: The drug is YK-4-279. The drug SMILES structure is COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O. Drug target is RNA helicase A. Drug target pathway is Other.
Drug 3: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
The mutations of the cell line are ALK, APC, BRAF, CDK6, CDKN2A, CSF3R, DIS3, GSK3B, IKZF1, KDR, NOTCH3, PTEN.
Best drug option: ?",KIN001-135
ACH-000937,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is FORETINIB. The drug SMILES structure is COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F. Drug target is MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR. Drug target pathway is RTK signaling.
Drug 2: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
Drug 3: The drug is IMATINIB. The drug SMILES structure is CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5. Drug target is ABL, KIT, PDGFR. Drug target pathway is Other, kinases.
The mutations of the cell line are AKT2, ALK, APC, ARID1A, ATM, ATRX, AXIN1, BCORL1, BCR, BRD4, CARD11, CCND3, CD79B, CDH1, CDK8, CREBBP, CSF1R, CSF3R, CTCF, CTNNA1, CTNNB1, CUL3, CUL4A, DAXX, DIS3, DNMT3A, DOT1L, EP300, EPHB1, ERBB3, ERG, ETV6, FANCA, FGFR4, FUBP1, GATA4, GNAQ, GNAS, HNF1A, IDH2, JAK1, JAK2, KDM5A, KDM5C, KDM6A, KDR, KLHL6, MLL, MLL2, MAP2K1, MAP3K1, MAP3K13, MED12, MRE11A, MSH6, MYC, NF1, NOTCH1, NOTCH3, NRAS, NTRK2, NTRK3, P2RY8, PARK2, PIK3R1, POLD1, PPP2R1A, PRKAR1A, PRKCI, PTCH1, PTEN, PTPRO, RAD54L, RPTOR, SDHA, SETD2, SMARCA4, SOX9, SPEN, SPOP, STAG2, STAT3, SUFU, SYK, TEK, TNFAIP3, TP53, TSC2, TYRO3, XPO1, ZNF703.
Best drug option: ?",IMATINIB
ACH-000938,"Think step by step and decide the best drug option for the cell line with given mutations: [Drug Name], [Reasoning].
Drug 1: The drug is WYE-125132. The drug SMILES structure is CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7. Drug target is mTOR. Drug target pathway is PI3K/MTOR signaling.
Drug 2: The drug is KIN001-135. The drug SMILES structure is COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC. Drug target is IKK. Drug target pathway is Other, kinases.
Drug 3: The drug is YM-201636. The drug SMILES structure is C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)NC(=O)C6=CN=C(C=C6)N. Drug target is PIKFYVE. Drug target pathway is PI3K/MTOR signaling.
The mutations of the cell line are FAM123B, APC, BAP1, BCL6, BCORL1, BRCA2, BRIP1, CD22, CD70, CHEK2, CIC, CREBBP, EGFR, EP300, ERBB2, FAM46C, FANCC, FGF14, INPP4B, KDM5A, KEAP1, MPL, MSH3, MTOR, MUTYH, NOTCH2, NRAS, NTRK3, PALB2, PARK2, QKI, RARA, RSPO2, SDHA, SMARCA4, SPEN, SUFU, TET2, TIPARP, TSC2, WHSC1L1.
Best drug option: ?",KIN001-135
